"bcr_patient_barcode","dataset","GATA3","PTEN","XBP1","ESR1","MUC1","FN1","GAPDH"
"OV120","OV",-4.134375,-0.667357142857143,0.23325,1.49241666666667,2.107125,-2.61383333333333,-0.78525
"OV121","OV",-3.468875,-0.340428571428571,-2.16533333333333,1.5505,3.133125,-2.29720833333333,-0.826416666666667
"OV122","OV",-3.363,-0.0744285714285714,-0.0303333333333333,2.49675,1.637625,-2.37204166666667,-0.1425
"OV123","OV",-3.59325,-1.12921428571429,-0.899916666666667,0.718166666666667,1.771625,-0.81925,-0.613166666666667
"OV124","OV",-4.749625,0.347142857142857,-0.262416666666667,1.44833333333333,3.596125,-0.575916666666667,-1.19525
"OV125","OV",-4.72525,1.22685714285714,-1.8665,0.336916666666667,2.082375,-0.623958333333333,-1.07933333333333
"OV126","OV",-4.670125,-0.450285714285714,-0.388083333333333,1.28908333333333,3.9825,0.290375,-1.33133333333333
"OV127","OV",-5.95625,-0.607714285714286,-1.81358333333333,1.76275,-0.661875,-3.18945833333333,-1.30808333333333
"OV128","OV",-3.102375,0.679357142857143,-0.4875,1.01183333333333,3.12275,0.800041666666667,-0.8125
"OV129","OV",-3.194875,1.38342857142857,-2.80733333333333,2.6375,0.157875,-0.383916666666667,-1.11583333333333
"OV130","OV",-4.40875,1.92757142857143,0.5595,0.34075,3.673375,-1.04545833333333,-1.43575
"OV131","OV",-3.990125,1.28157142857143,-0.402916666666667,-0.253166666666667,2.658,1.27391666666667,-0.62475
"OV132","OV",-4.423375,-0.156142857142857,-1.96933333333333,0.79075,2.46975,-0.667916666666667,-1.17658333333333
"OV133","OV",-3.918375,0.641785714285714,-2.16308333333333,1.55858333333333,1.927125,-1.730625,-1.37683333333333
"OV134","OV",-4.379,0.2445,-0.449833333333333,-0.0851666666666667,2.785875,0.345041666666667,-1.39541666666667
"OV135","OV",-4.79975,1.43207142857143,0.220916666666667,2.05491666666667,3.339375,-1.17829166666667,-1.10166666666667
"OV136","OV",-4.0925,0.826142857142857,-1.68658333333333,1.285,3.172375,-0.744333333333333,-1.07441666666667
"OV137","OV",-3.8285,0.851214285714286,0.154833333333333,1.29533333333333,2.622,-1.624125,-1.2285
"OV138","OV",-4.097375,0.695785714285714,-1.49475,1.64925,2.93825,1.590125,-1.01316666666667
"OV139","OV",-5.214,1.02385714285714,-1.55108333333333,2.64316666666667,2.851625,0.349833333333333,-0.584833333333333
"OV140","OV",-4.5205,-0.397428571428571,-0.519666666666667,2.34375,2.923875,-1.7795,-1.15508333333333
"OV141","OV",-4.410375,-0.182142857142857,-0.652083333333333,1.19325,1.80425,-3.328125,-1.696
"OV142","OV",-4.213125,0.161071428571429,-0.123416666666667,0.13875,2.2735,-2.68129166666667,-1.07766666666667
"OV143","OV",-5.2035,0.978071428571429,-1.89783333333333,0.812416666666667,2.498,-2.74233333333333,-1.58658333333333
"OV144","OV",-3.09175,-0.699642857142857,-1.61808333333333,-0.577,0.309,-2.32066666666667,-1.16466666666667
"OV145","OV",-4.767375,0.841357142857143,-1.36333333333333,0.958833333333333,2.022625,0.26425,-1.6645
"OV146","OV",-4.9065,1.06257142857143,-0.864,1.935,4.041375,-1.136,-0.56525
"OV147","OV",-4.49575,0.122785714285714,-1.21566666666667,1.852,3.61475,-2.62241666666667,-1.53658333333333
"OV148","OV",-4.402875,-1.31521428571429,-0.742083333333333,1.31491666666667,1.262125,-1.411625,-1.67475
"OV149","OV",-4.345,0.263285714285714,-0.980833333333333,3.39141666666667,1.452375,-1.89991666666667,-0.929583333333333
"OV150","OV",-3.84875,0.0912142857142857,-1.0365,-0.129833333333333,-0.137375,-0.47025,-0.765583333333333
"OV151","OV",-4.45525,0.383714285714286,-1.53716666666667,2.5895,3,-1.723,-1.23625
"OV152","OV",-4.23125,-0.577071428571428,-2.0135,1.31716666666667,2.760875,-0.256666666666667,-0.185833333333333
"OV153","OV",-4.114875,1.10978571428571,-0.13325,2.64833333333333,2.466875,0.01275,-0.625166666666667
"OV154","OV",-5.029875,0.971714285714286,-1.14966666666667,1.91875,1.417375,0.0115833333333334,-1.3365
"OV155","OV",-5.244,-0.0168571428571429,0.589583333333333,0.91475,2.045,-3.58404166666667,0.22025
"OV156","OV",-4.014375,0.426428571428571,0.0733333333333333,1.34083333333333,2.477375,-0.741666666666667,-2.43475
"OV157","OV",-4.2255,-1.26114285714286,-1.68658333333333,1.45233333333333,1.7945,0.21175,-1.26975
"OV158","OV",-4.42275,-1.92221428571429,-1.52775,2.61258333333333,2.124625,-1.76491666666667,-0.594
"OV159","OV",-4.280875,1.11785714285714,1.83516666666667,1.43825,4.13375,-0.835166666666667,-0.681833333333333
"OV160","OV",-2.7595,0.2355,-1.43583333333333,-1.2005,2.920875,-0.813,-1.84291666666667
"OV161","OV",-4.55625,1.35978571428571,0.23925,-2.47158333333333,3.14675,-1.34279166666667,-1.64316666666667
"OV162","OV",-4.38775,1.28807142857143,-0.79025,0.359916666666667,2.9545,-1.28204166666667,-1.627
"OV163","OV",-5.065875,1.27328571428571,-0.677916666666667,1.79766666666667,2.8145,-2.06241666666667,-1.43308333333333
"OV164","OV",-4.505,1.36635714285714,-1.27941666666667,2.03408333333333,2.84525,-1.39883333333333,-1.28983333333333
"OV165","OV",-4.56275,-0.986714285714286,-2.64883333333333,1.30491666666667,1.226875,-1.05266666666667,0.1975
"OV166","OV",-4.409125,0.479142857142857,-1.60191666666667,1.60783333333333,1.313875,-2.534625,-1.40858333333333
"OV167","OV",-4.719125,0.353357142857143,-1.30608333333333,0.731,2.7615,-0.9465,-1.334
"OV168","OV",-4.704,0.171285714285714,0.292416666666667,2.50583333333333,2.8035,-1.96679166666667,-1.7565
"OV169","OV",-4.2155,1.08635714285714,-1.79225,2.33383333333333,2.1825,-1.58583333333333,-0.723333333333333
"OV170","OV",-5.208625,0.620642857142857,-1.78416666666667,0.756833333333333,2.60525,-3.282375,-0.7835
"OV171","OV",-4.3075,0.796428571428572,-1.00233333333333,1.8425,2.55225,-0.200708333333333,-0.2605
"OV172","OV",-3.824375,0.870571428571429,-0.036,0.325416666666667,3.433125,-0.913375,-1.32008333333333
"OV173","OV",-4.55675,1.47785714285714,-2.23375,1.767,1.2435,-1.5885,-1.28216666666667
"OV174","OV",-3.910375,1.03928571428571,0.16425,2.71358333333333,3.026,-0.752083333333334,-0.290416666666667
"OV175","OV",-3.8405,0.807142857142857,-0.762416666666667,2.93925,2.007,-2.69320833333333,-1.60441666666667
"OV176","OV",-3.26725,-1.17028571428571,0.213333333333333,-0.504833333333333,2.941,0.475958333333333,-0.160083333333333
"OV177","OV",-3.661875,1.00092857142857,0.0234166666666666,0.47225,1.3135,-1.834375,-0.955083333333333
"OV178","OV",-5.781875,-0.0446428571428571,-2.10866666666667,1.59975,2.91675,-3.35733333333333,-2.05883333333333
"OV179","OV",-4.83175,0.580071428571429,-0.790916666666666,1.78558333333333,1.605875,-2.76791666666667,-1.5195
"OV180","OV",-4.366625,0.126307692307692,-1.52375,0.877666666666667,2.045375,-2.101875,-2.69625
"OV181","OV",-4.3515,0.486642857142857,-1.471,1.982,3.622875,-1.044,-1.94616666666667
"OV182","OV",-3.164625,0.512142857142857,-1.57391666666667,1.37608333333333,2.875125,-2.217875,-0.994
"OV183","OV",-3.6935,0.240285714285714,-1.262,0.88425,2.374375,-3.04691666666667,-1.94233333333333
"OV184","OV",-2.654875,-0.207785714285714,0.151166666666667,-3.46925,-0.52175,1.794625,-0.80825
"OV185","OV",-3.806625,-0.295,-1.478,1.3775,1.853,-2.94208333333333,-0.637666666666667
"OV186","OV",-4.163375,0.970428571428572,-0.861666666666667,1.24483333333333,3.62225,1.00858333333333,-1.127
"OV187","OV",-4.179375,0.9835,-1.577,1.25266666666667,3.1405,-0.545416666666667,-0.408333333333333
"OV188","OV",-4.14175,1.22914285714286,-0.803083333333333,1.62733333333333,3.20675,-2.65116666666667,-0.659083333333333
"OV189","OV",-5.057,1.42485714285714,-0.442333333333333,2.78575,1.941,-2.74495833333333,-0.97425
"OV190","OV",-4.1145,-0.00321428571428571,-1.63241666666667,0.8535,2.19725,-1.763125,-1.15691666666667
"OV191","OV",-4.8535,0.140142857142857,-0.981,0.427166666666667,-0.856625,-3.27283333333333,-0.06025
"OV192","OV",-4.85975,-1.53692857142857,-1.66783333333333,0.4495,3.04675,-1.39541666666667,-1.01608333333333
"OV193","OV",-3.51025,-0.478642857142857,-0.577166666666667,2.6595,3.3605,-2.40908333333333,-0.409666666666667
"OV194","OV",-4.7055,0.206571428571429,-2.17208333333333,2.23641666666667,0.676375,-0.789,-1.78141666666667
"OV195","OV",-5.177,0.636428571428571,-1.50266666666667,0.823666666666667,0.681,-3.05870833333333,-0.941
"OV196","OV",-4.206875,0.441142857142857,-0.826333333333333,2.372,1.3125,-1.87029166666667,-1.18758333333333
"OV197","OV",-3.9715,0.994857142857143,-2.10191666666667,1.60766666666667,3.0365,-1.38229166666667,-0.764
"OV198","OV",-5.467625,0.0142142857142857,-0.634916666666667,1.73158333333333,2.11875,-2.25183333333333,-1.49233333333333
"OV199","OV",-3.539625,0.500357142857143,-0.343083333333333,1.11466666666667,2.534625,1.21766666666667,-0.475666666666667
"OV200","OV",-3.45475,-0.00192857142857145,-2.18666666666667,1.982,2.572625,0.785125,-1.14341666666667
"OV201","OV",-4.043125,1.43178571428571,-0.541916666666667,1.39375,2.703375,-1.31525,-0.626
"OV202","OV",-3.97925,-0.433214285714286,0.30825,1.86516666666667,2.018125,-0.748458333333333,-0.512416666666667
"OV203","OV",-3.88275,0.693214285714286,0.556416666666667,2.85841666666667,2.98725,-1.37166666666667,-1.91366666666667
"OV204","OV",-4.2545,1.80821428571429,-1.24416666666667,1.51283333333333,1.86925,-2.51845833333333,-1.18033333333333
"OV205","OV",-3.942875,0.131,-0.59925,1.73583333333333,2.72675,-1.55891666666667,-0.663833333333333
"OV206","OV",-3.907375,-0.172857142857143,-0.4685,1.17966666666667,1.30875,-2.50170833333333,-1.22233333333333
"OV207","OV",-3.6215,0.229285714285714,-1.6835,1.35541666666667,2.7095,-1.40320833333333,-0.271
"OV208","OV",-4.443875,0.290285714285714,-1.81466666666667,-3.42766666666667,0.54325,-2.05454166666667,-0.2965
"OV209","OV",-5.898625,0.452785714285714,-2.83391666666667,1.49516666666667,3.9075,-2.41870833333333,-1.70366666666667
"OV210","OV",-4.85975,0.339285714285714,-0.260583333333333,1.50616666666667,2.452125,-2.58329166666667,-1.35191666666667
"OV211","OV",-3.71125,0.788642857142857,-0.5515,1.14333333333333,3.22725,-0.200166666666667,-1.20525
"OV212","OV",-4.3905,0.545714285714286,-2.1595,2.2215,1.99325,-1.39254166666667,-1.23933333333333
"OV213","OV",-3.746875,-0.819285714285714,-1.29525,1.86075,2.756,-0.8805,-1.58666666666667
"OV214","OV",-5.385875,1.56685714285714,-1.04266666666667,0.52425,3.236125,-1.14745833333333,-0.510916666666667
"OV215","OV",-3.519625,-1.70085714285714,-0.924416666666667,2.41641666666667,2.3965,-2.21545833333333,-0.603083333333333
"OV216","OV",-4.46675,0.744714285714286,-1.07683333333333,3.22058333333333,2.42175,-2.74954166666667,-1.03725
"OV217","OV",-2.9235,-0.0151428571428571,-1.71441666666667,-1.80708333333333,0.19775,-2.34283333333333,0.0111666666666667
"OV218","OV",-4.2845,0.880214285714286,-1.806,1.27033333333333,0.311625,-0.141083333333333,-1.16441666666667
"OV219","OV",-4.353625,0.422428571428571,-0.184083333333333,2.02933333333333,3.4705,-2.83729166666667,-0.239583333333333
"OV220","OV",-3.4485,0.199071428571429,-1.08383333333333,1.84866666666667,2.506375,-2.87445833333333,-1.78408333333333
"OV221","OV",-3.49525,-0.913,-2.31316666666667,1.12,2.26425,-0.779208333333333,-1.05666666666667
"OV222","OV",-3.859375,0.425,-2.07841666666667,-3.0495,1.91925,0.614625,-0.351916666666667
"OV223","OV",-3.409625,1.36564285714286,-1.55725,-0.06475,2.544875,1.23383333333333,-0.2625
"OV224","OV",-4.552625,0.3505,-0.830416666666667,1.31458333333333,2.55125,-3.138125,-1.33858333333333
"OV225","OV",-3.58475,0.191928571428571,-1.44541666666667,-0.662583333333333,2.635375,-0.713416666666667,-1.12408333333333
"OV226","OV",-3.501875,0.0808571428571428,-1.33166666666667,1.18008333333333,2.21475,-1.58729166666667,-0.905333333333333
"OV227","OV",-4.679875,-2.61385714285714,0.7185,1.86425,2.38475,-3.19220833333333,-0.206583333333333
"OV228","OV",-3.568,0.339071428571429,-1.80433333333333,2.46925,3.162,-2.0045,-0.603583333333333
"OV229","OV",-3.872125,0.547142857142857,-1.25175,0.198583333333333,3.123,-0.151,-1.35933333333333
"OV230","OV",-5.0895,1.014,-0.193333333333333,1.31141666666667,3.8465,-2.769375,-0.713083333333333
"OV231","OV",-4.686125,1.21235714285714,-0.1205,1.2805,4.062375,-3.36479166666667,-1.4375
"OV232","OV",-4.42725,1.07021428571429,-0.723166666666667,2.29708333333333,3.215625,-0.636291666666667,-1.72683333333333
"OV233","OV",-4.952,0.728214285714286,-1.0365,1.41491666666667,1.779,0.668666666666667,-0.703416666666667
"OV234","OV",-5.45075,1.496,-1.12875,2.35825,1.85475,-3.83454166666667,-1.76325
"OV235","OV",-4.141625,1.04564285714286,-0.549416666666667,2.98758333333333,2.636,0.647791666666667,-1.2095
"OV236","OV",-4.352,0.888714285714286,0.204083333333333,2.464,2.41475,-2.03616666666667,-1.27783333333333
"OV237","OV",-5.2985,0.273214285714286,-1.01166666666667,1.30566666666667,1.790875,-1.04158333333333,-0.99
"OV238","OV",-4.532,1.19735714285714,-0.981583333333333,1.29716666666667,2.250375,1.163875,-1.98658333333333
"OV239","OV",-4.53875,0.6265,-2.34616666666667,-3.16175,2.4555,-2.78358333333333,-0.893083333333333
"OV240","OV",-4.28075,1.1445,-1.35025,1.57275,3.03575,1.009125,-0.926833333333333
"OV241","OV",-5.117875,1.18478571428571,-1.3245,2.62758333333333,3.5725,-1.401125,-1.40483333333333
"OV242","OV",-5.671125,0.968571428571429,-0.737333333333333,1.91658333333333,2.134625,-2.00691666666667,-0.554333333333333
"OV243","OV",-4.95425,0.480428571428571,-1.55966666666667,2.08275,3.136625,-2.46383333333333,-0.819333333333333
"OV244","OV",-3.530875,1.00864285714286,-1.26425,2.0735,3.025125,1.401125,-0.98025
"OV245","OV",-3.84875,1.47921428571429,-1.3425,2.66925,3.821,0.9075,-1.63825
"OV246","OV",-4.625125,-0.173928571428571,-0.744416666666667,0.946416666666667,3.55625,-1.08291666666667,-1.02525
"OV247","OV",-3.290625,0.994214285714286,-0.384583333333333,2.31725,2.847,0.100583333333333,-1.25466666666667
"OV248","OV",-2.794125,0.357642857142857,-1.96825,2.15275,-0.37925,-2.988125,-1.63058333333333
"OV249","OV",-4.196625,0.120285714285714,-2.006,1.93933333333333,2.85175,-1.63520833333333,-0.696833333333333
"OV250","OV",-5.180875,0.0877857142857143,0.0685833333333333,1.50291666666667,1.894625,-3.25041666666667,-1.53475
"OV251","OV",-4.069125,0.305,0.54725,2.56033333333333,2.447,-2.65541666666667,-1.0705
"OV252","OV",-4.043125,0.757285714285714,-0.959333333333333,2.52591666666667,3.672,-2.245875,-1.18841666666667
"OV253","OV",-4.83975,0.479857142857143,-2.3445,2.81316666666667,2.834625,-2.83304166666667,-2.06233333333333
"OV254","OV",-4.63825,0.872428571428571,-2.33033333333333,1.62991666666667,1.617125,-2.57208333333333,-1.02941666666667
"OV255","OV",-4.883,0.0414285714285714,-1.81291666666667,1.37683333333333,1.900375,-3.72554166666667,-1.00341666666667
"OV256","OV",-4.1925,1.35228571428571,0.73225,1.9125,2.117625,0.407875,-1.08191666666667
"OV257","OV",-4.081125,1.94628571428571,0.398833333333333,1.98825,2.15575,1.12470833333333,-0.943916666666667
"OV258","OV",-5.179,2.07807142857143,-0.283166666666667,3.35875,1.520875,-2.06916666666667,-0.567166666666667
"OV259","OV",-4.463125,1.06378571428571,-0.37225,2.40725,2.1325,-2.99066666666667,-0.954583333333333
"OV260","OV",-4.858,0.255285714285714,-0.81925,-3.29116666666667,-0.277875,0.6965,-1.12625
"OV261","OV",-4.185625,1.01107142857143,-0.693083333333333,2.27275,3.09575,-2.193625,-1.2045
"OV262","OV",-5.039,0.0729285714285715,-1.59941666666667,2.2705,1.462125,-2.51554166666667,-1.02366666666667
"OV263","OV",-3.643375,1.333,-0.608666666666667,2.29766666666667,-0.20425,-2.439375,-0.512833333333333
"OV264","OV",-4.136625,1.2215,-1.92675,2.12816666666667,2.3865,-2.85520833333333,-1.33191666666667
"OV265","OV",-4.472125,0.773428571428571,-0.0399166666666667,1.3585,2.236125,-1.95775,-1.10108333333333
"OV266","OV",-4.160875,0.596642857142857,-0.748583333333333,2.01416666666667,2.31625,-3.11341666666667,-1.79675
"OV267","OV",-3.31875,1.27614285714286,-0.544,1.08783333333333,1.4075,-2.64875,-1.19216666666667
"OV268","OV",-4.832125,0.798071428571429,-2.40483333333333,0.828333333333333,2.626125,-3.010625,-0.0916666666666666
"OV269","OV",-3.313375,1.558,-1.655,1.88241666666667,2.63875,-0.449458333333333,-1.60683333333333
"OV270","OV",-4.13375,0.448642857142857,-0.418416666666667,1.90583333333333,2.15525,0.385958333333333,-0.776583333333333
"OV271","OV",-3.632375,1.00914285714286,-0.135083333333333,1.47333333333333,2.9455,2.49129166666667,-0.960083333333333
"OV272","OV",-3.952,0.874642857142857,-2.48333333333333,2.31833333333333,3.135375,-3.31766666666667,-1.65491666666667
"OV273","OV",-5.253,-1.06114285714286,0.0206666666666667,1.03033333333333,0.609,-2.93525,-0.902083333333333
"OV274","OV",-5.136375,1.31892857142857,-0.915916666666667,2.11733333333333,2.144,-2.54754166666667,-1.07633333333333
"OV275","OV",-4.998375,1.09135714285714,-0.138916666666667,2.204,1.957625,-2.35741666666667,-0.572333333333333
"OV276","OV",-4.627125,1.35171428571429,-3.03125,1.37216666666667,1.799875,-2.26204166666667,-0.618583333333333
"OV277","OV",-4.707625,1.81071428571429,-1.01616666666667,2.55308333333333,2.5595,-1.509375,-0.862333333333334
"OV278","OV",-3.483,1.54714285714286,0.6985,1.53933333333333,3.2245,-0.654083333333333,-0.241333333333333
"OV279","OV",-4.402625,0.317142857142857,-0.2095,3.23341666666667,2.38225,-1.37670833333333,-1.02691666666667
"OV280","OV",-5.237,0.4435,-0.97575,2.16575,2.362,-3.16266666666667,-1.65191666666667
"OV281","OV",-3.948,0.925,0.443833333333333,1.00858333333333,2.83625,-2.75791666666667,-0.567583333333333
"OV282","OV",-4.344375,0.912285714285714,-2.16641666666667,1.57166666666667,2.49525,-0.336916666666667,-1.96533333333333
"OV283","OV",-4.597875,0.208571428571429,1.31975,0.975833333333333,3.560875,-1.79641666666667,-0.970166666666667
"OV284","OV",-3.780625,1.37471428571429,-0.444333333333333,1.5695,2.1405,0.832666666666667,-1.50208333333333
"OV285","OV",-3.99225,0.370142857142857,-0.951916666666667,1.50558333333333,1.184125,0.568708333333333,-0.657416666666667
"OV286","OV",-4.252375,0.689,-2.68525,2.27458333333333,-0.14375,-0.572791666666667,-1.12783333333333
"OV287","OV",-4.493875,0.698285714285714,-1.06033333333333,2.75608333333333,2.13525,-2.63220833333333,-0.317583333333333
"OV288","OV",-3.759125,0.950928571428572,-0.0480833333333333,4.02866666666667,1.97,-1.57575,-0.263916666666667
"OV289","OV",-4.547375,0.0692857142857143,-1.90933333333333,1.48908333333333,2.795875,-2.11829166666667,-1.18175
"OV290","OV",-4.08175,0.867071428571429,0.891916666666667,2.56875,2.585875,-2.43579166666667,-1.28025
"OV291","OV",-3.571625,-0.6165,-1.0125,2.17841666666667,3.75725,-0.0534583333333334,-0.5705
"OV292","OV",-4.04975,0.729357142857143,0.334583333333333,2.66891666666667,2.785375,-0.768041666666667,-1.0685
"OV293","OV",-3.407375,1.32828571428571,0.241333333333333,2.615,3.808125,-0.0307916666666666,-0.45875
"OV294","OV",-5.68875,0.860428571428572,-0.67775,0.68725,3.0525,-3.42929166666667,0.726166666666667
"OV295","OV",-4.992875,-1.11385714285714,1.64233333333333,-3.51083333333333,0.902,-1.337875,-1.15183333333333
"OV296","OV",-5.078125,1.32392857142857,0.108333333333333,2.41,3.983375,-2.98829166666667,-0.396333333333333
"OV297","OV",-5.181625,0.469714285714286,-0.437916666666667,2.97216666666667,2.764625,-1.49858333333333,-1.36033333333333
"OV298","OV",-5.061125,-0.0305714285714286,-0.32275,2.5485,4.0855,-2.08925,-0.219083333333333
"OV299","OV",-4.910125,0.5945,-0.1425,-0.754166666666667,2.83975,-3.073875,-0.180666666666667
"OV300","OV",-4.139125,1.03914285714286,0.449,1.80416666666667,2.619875,-0.473333333333333,-0.9275
"OV301","OV",-5.686625,-1.944,-2.7745,3.45341666666667,3.836375,-1.28666666666667,-0.3965
"OV302","OV",-5.731125,0.821785714285714,-1.05066666666667,2.50583333333333,0.641375,-0.357,-0.82825
"OV303","OV",-4.228625,1.21357142857143,-1.7215,2.953,-0.44425,-1.11191666666667,-2.54241666666667
"OV304","OV",-5.008875,-1.66842857142857,-1.1275,1.88816666666667,2.647,-3.36116666666667,-1.58808333333333
"OV305","OV",-4.361375,0.548428571428571,-2.04958333333333,1.60266666666667,2.4755,-3.21945833333333,-1.49658333333333
"OV306","OV",-5.909625,0.413214285714286,-2.09666666666667,1.29483333333333,3.38825,-1.334875,0.0035
"OV307","OV",-4.44,0.478785714285714,-1.72433333333333,2.64216666666667,2.3675,-1.395125,-0.46475
"OV308","OV",-4.245625,1.75221428571429,-1.5595,2.88191666666667,2.5125,-0.814416666666667,-1.78383333333333
"OV309","OV",-3.79425,-1.23735714285714,-0.241083333333333,-0.01725,2.66325,-0.626833333333333,-0.25025
"OV310","OV",-4.12475,1.11207142857143,-0.185333333333333,2.67591666666667,3.02825,-1.77333333333333,-0.214333333333333
"OV311","OV",-4.573625,1.64578571428571,-0.510583333333333,2.0015,3.214,-0.993375,-0.722
"OV312","OV",-4.464375,0.161571428571429,-0.54325,0.602083333333333,2.91775,0.367791666666667,-0.220583333333333
"OV313","OV",-3.497375,0.214,0.544083333333333,2.21608333333333,2.812875,-0.712875,-0.500583333333333
"OV314","OV",-4.520125,1.2715,0.01925,2.17391666666667,3.146,-0.372208333333333,0.159083333333333
"OV315","OV",-4.735,0.647285714285714,-0.388333333333333,2.47033333333333,2.478,1.395,0.146333333333333
"OV316","OV",-4.4375,0.396357142857143,0.283333333333333,2.24575,2.7465,-1.654625,-0.656583333333333
"OV317","OV",-4.39325,1.14457142857143,-0.14825,1.31941666666667,2.6985,1.52870833333333,-0.9325
"OV318","OV",-4.09675,0.479714285714286,-0.624916666666667,1.81958333333333,2.838,-0.630333333333333,-0.6105
"OV319","OV",-4.579375,-1.42171428571429,-0.373916666666667,1.71125,3.78425,-2.997125,-0.595083333333333
"OV320","OV",-4.236625,0.512357142857143,-0.27675,1.62075,2.930125,0.892,0.53125
"OV321","OV",-5.844,0.288785714285714,-0.731333333333333,1.73208333333333,1.076,-2.982,-0.736166666666667
"OV322","OV",-4.600875,0.870357142857143,0.352416666666667,2.29558333333333,2.719875,-1.628875,-1.25875
"OV323","OV",-3.793125,1.77407142857143,-1.31008333333333,1.71241666666667,1.85775,-1.83541666666667,-0.811083333333333
"OV324","OV",-4.550875,0.6955,-1.167,0.768083333333333,1.72375,-2.75533333333333,-0.825833333333334
"OV325","OV",-0.937375,0.969214285714286,-1.3445,-5.03316666666667,0.009125,-3.74625,-2.25
"OV326","OV",-4.625875,1.66914285714286,0.327416666666667,2.7995,1.773,-0.119375,-1.06416666666667
"OV327","OV",-4.325,1.48957142857143,-0.13,1.97766666666667,3.574,-0.106416666666667,-0.587166666666667
"OV328","OV",-5.2455,0.756357142857143,0.38725,3.49925,4.0685,-2.47283333333333,-0.295166666666667
"OV329","OV",-4.48,0.741,-0.90275,1.48108333333333,3.507875,0.839333333333333,-1.28466666666667
"OV330","OV",-5.7705,0.720214285714286,-0.217416666666667,2.38166666666667,1.734125,-2.972,-0.342583333333333
"OV331","OV",-4.259,1.27428571428571,-0.0478333333333333,1.64566666666667,3.3985,-1.37070833333333,-0.827416666666667
"OV332","OV",-4.71,1.8815,0.33775,2.1275,2.295375,-1.74620833333333,-0.76
"OV333","OV",-2.99,0.152,-1.71241666666667,2.35375,-0.01925,-1.95983333333333,0.03275
"OV334","OV",-3.93075,0.919285714285714,-1.12666666666667,2.57908333333333,2.740125,-2.22645833333333,-0.878
"OV335","OV",-3.94025,0.966428571428572,0.84475,0.63475,3.413125,0.518958333333333,-0.886833333333333
"OV336","OV",-4.859875,1.4165,-1.17291666666667,1.80566666666667,2.7115,0.140958333333333,-0.46275
"OV337","OV",-5.48275,0.119928571428571,0.962416666666667,0.995833333333333,3.205,-0.505625,-0.921
"OV338","OV",-3.680375,1.31871428571429,-0.38575,0.904083333333333,2.029,1.07891666666667,-0.73625
"OV339","OV",-4.167125,1.92121428571429,0.0529166666666667,1.447,3.189625,-1.97633333333333,-0.9555
"OV340","OV",-3.68425,1.64935714285714,-0.653333333333333,1.2775,1.867875,1.48266666666667,-1.06725
"OV341","OV",-3.820875,1.20035714285714,0.944833333333333,2.14841666666667,0.9295,-2.2955,-0.0713333333333333
"OV342","OV",-4.34125,0.956857142857143,-1.21041666666667,0.995916666666667,1.54925,0.690375,-1.20583333333333
"OV343","OV",-4.813,1.21071428571429,-0.503083333333333,1.83658333333333,3.024125,-2.01420833333333,-0.506916666666667
"OV344","OV",-4.509625,0.921428571428571,0.409333333333333,1.61516666666667,2.704,-3.01920833333333,-0.89825
"OV345","OV",-4.672875,0.1925,-0.17875,0.603166666666667,2.2525,-2.89804166666667,-1.22383333333333
"OV346","OV",-4.21025,1.26064285714286,-1.92816666666667,1.36666666666667,2.302375,0.549458333333333,-1.06441666666667
"OV347","OV",-4.263875,1.86985714285714,-0.945583333333333,1.94908333333333,0.994875,-1.61783333333333,-0.683
"OV348","OV",-3.438375,1.65328571428571,-1.29216666666667,3.26891666666667,2.8155,0.260833333333333,-1.24483333333333
"OV349","OV",-3.989375,0.995,-0.776916666666667,2.58316666666667,2.104375,-2.65691666666667,-0.77175
"OV350","OV",-3.525875,-0.302785714285714,-1.566,3.63075,2.638625,-3.192625,-1.20375
"OV351","OV",-4.21825,-0.292142857142857,-1.24175,-3.37058333333333,-0.8245,-2.127,-1.82266666666667
"OV352","OV",-3.26925,0.192714285714286,0.8935,1.58583333333333,2.138875,-2.67541666666667,-1.62916666666667
"OV353","OV",-4.31575,1.91114285714286,-0.44225,0.21525,2.57675,1.54633333333333,-0.279583333333333
"OV354","OV",-4.59575,0.769285714285714,-1.00375,2.92158333333333,2.389625,-2.78941666666667,-1.08191666666667
"OV355","OV",-5.58925,-1.458,-0.305833333333333,2.18275,2.91725,-2.795375,-0.235
"OV356","OV",-3.66,0.689571428571429,-0.0669166666666667,2.26341666666667,-0.8445,-2.13379166666667,-0.206916666666667
"OV357","OV",-4.55425,0.758714285714286,-1.54525,0.132583333333333,-0.208,-1.20233333333333,-0.736
"OV358","OV",-4.815375,0.343428571428571,-0.421416666666667,2.90066666666667,2.831375,-1.58858333333333,-0.97225
"OV359","OV",-5.175,1.73421428571429,-1.47258333333333,3.28675,2.948125,-2.89225,0.276166666666667
"OV360","OV",-3.833125,1.16014285714286,0.7365,0.410583333333333,1.443375,2.10945833333333,-0.8145
"OV361","OV",-5.156375,0.799142857142857,-0.921083333333333,2.20375,3.151625,-0.407333333333333,0.543416666666667
"OV362","OV",-4.18675,1.47742857142857,-1.07966666666667,2.68133333333333,1.893875,-2.34195833333333,-0.867166666666667
"OV363","OV",-4.22325,1.50307142857143,-0.529583333333333,2.31791666666667,3.271375,0.0475,-0.72
"OV364","OV",-4.716375,1.2665,-1.4645,1.6765,3.514875,0.505791666666667,-1.15975
